Title,Artist,Year,Explicit,Styles,Languages,title_artist,synced
Fun,Coldplay,2015,0,"Pop,Rock,Alternative",English,fun - coldplay,0
A Little Bit Lonesome,Kasey Chambers,2002,0,Country,English,a little bit lonesome - kasey chambers,0
Cupids Chokehold,Gym Class Heroes,2005,0,"Rock,Pop",English,cupids chokehold - gym class heroes,0
Brendan's Death Song,Red Hot Chili Peppers,2011,0,"Rock,Alternative",English,brendan's death song - red hot chili peppers,0
Streets Of London,Ralph McTell,1969,0,Folk,English,streets of london - ralph mctell,0
Silver Lining,Hurts,2010,0,"80s,Pop",English,silver lining - hurts,0
Save the Last Dance for Me (StarCity Remix),Michael Bublé,2006,0,"Pop,Latin",English,save the last dance for me (starcity remix) - michael bublé,0
Medley,Dolly Dots,1985,0,"Pop,80s",English,medley - dolly dots,0
Glamorous (clean),Fergie,2007,0,R&B,English,glamorous (clean) - fergie,0
Fascination,Alphabeat,2007,0,"Rock,Alternative",English,fascination - alphabeat,0
If I'm a Fool (For Loving You),Elvis Presley,1970,0,"Love,Rock",English,if i'm a fool (for loving you) - elvis presley,0
Out In The Fields,Gary Moore,1985,0,"Hard/Metal,Rock",English,out in the fields - gary moore,0
Raised on Rock,Elvis Presley,1973,0,Rock,English,raised on rock - elvis presley,0
(Another Woman) Too Many People,Samantha Fox,1987,0,"Pop,Rock,80s",English,(another woman) too many people - samantha fox,0
Just Pretend,Elvis Presley,1970,0,"Love,Rock",English,just pretend - elvis presley,0
Dub Be Good to Me,Beats International,1990,0,"Reggae,Electro,Alternative",English,dub be good to me - beats international,0
What Do You Mean?,Justin Bieber,2015,0,"Pop,Dance,Electro",English,what do you mean? - justin bieber,0
I've Been Losing You,a-ha,1986,0,"80s,Pop",English,i've been losing you - a-ha,0
"Bewitched, Bothered And Bewildered",Toni Harper,1955,0,Jazz,English,"bewitched, bothered and bewildered - toni harper",0
Torn (Live),The Baseballs,2011,0,"Rock 'n Roll,Pop,Oldies",English,torn (live) - the baseballs,0
"Bewitched, Bothered And Bewildered",Frank Sinatra,1957,0,"Love,Jazz",English,"bewitched, bothered and bewildered - frank sinatra",0
I Will Be,Leona Lewis,2008,0,"Pop,Soft rock",English,i will be - leona lewis,0
How You Get The Girl,Taylor Swift,2014,0,"Pop,Electro",English,how you get the girl - taylor swift,0
Born Under A Bad Sign,Cream,1968,0,"Rock,Blues",English,born under a bad sign - cream,0
No Way,Six (musical),2018,0,"Musical,Pop",English,no way - six (musical),0
Let Me,Pat Green,2008,0,"Country,Soft rock",English,let me - pat green,0
Pretty Flamingo,Manfred Mann,1966,0,"Pop,Rock,Oldies",English,pretty flamingo - manfred mann,0
Mean Mr. Mustard,The Beatles,1969,0,Rock,English,mean mr. mustard - the beatles,0
Another Lonely Night,Adam Lambert,2015,0,"Pop,Electro",English,another lonely night - adam lambert,0
Chili Bom Bom,1920s Standards,1923,0,Oldies,English,chili bom bom - 1920s standards,0
Sleigh Ride,Neil Diamond,1994,0,"Christmas,Oldies",English,sleigh ride - neil diamond,0
Reach,Gloria Estefan,1996,0,"Pop,World/Folk",English,reach - gloria estefan,0
Carrie Anne,The Hollies,1967,0,"Pop,Rock",English,carrie anne - the hollies,0
What's On Tonight,Montell Jordan,1997,0,"R&B,Rap",English,what's on tonight - montell jordan,0
I Miss You,Beyoncé,2011,0,"R&B,Pop",English,i miss you - beyoncé,0
Dirtee Cash,Dizzee Rascal,2009,0,"Rap,Dance",English,dirtee cash - dizzee rascal,0
Dangerous,Busta Rhymes,1998,0,Rap,English,dangerous - busta rhymes,0
Up A Lazy River,Jazz Standards,1930,0,"Traditionnal,Jazz",English,up a lazy river - jazz standards,0
A Place To Crash,Robbie Williams,2005,0,"Pop,Rock",English,a place to crash - robbie williams,0
Everything,Anouk,2002,0,"Rock,Pop,Alternative",English,everything - anouk,0
Lighthouse,Lucy Spraggan,2013,0,Pop,English,lighthouse - lucy spraggan,0
Rooms on Fire,Stevie Nicks,1989,0,Soft rock,English,rooms on fire - stevie nicks,0
Hallelujah (Live in London),Leonard Cohen,2009,0,Folk,English,hallelujah (live in london) - leonard cohen,0
Intentions,Justin Bieber,2020,0,"R&B,Rap,Duet",English,intentions - justin bieber,0
Hurricane,Bob Dylan,1975,1,"Folk,Rock",English,hurricane - bob dylan,0
This Is Gospel (Piano Version),Panic! At the Disco,2013,0,"Pop,Alternative",English,this is gospel (piano version) - panic! at the disco,0
Miles And Miles Of Texas,Asleep At The Wheel,1976,0,Country,English,miles and miles of texas - asleep at the wheel,0
Honey Pie,The Beatles,1968,0,Pop,English,honey pie - the beatles,0
About A Girl,Sugababes,2009,0,"Pop,R&B,Dance",English,about a girl - sugababes,0
Closer To Free,The BoDeans,1993,0,Rock,English,closer to free - the bodeans,0
Calling You,Lara Fabian,2003,0,Pop,English,calling you - lara fabian,0
Back To The 80's,Aqua,2009,0,"Dance,Pop,Electro,Disco",English,back to the 80's - aqua,0
Feel Something,Adam Lambert,2019,0,"Pop,Love",English,feel something - adam lambert,0
Sailing,Mike Oldfield,2014,0,Rock,English,sailing - mike oldfield,0
My Roots Are Showing,Crystal Shawanda,2008,0,"Country,Soft rock",English,my roots are showing - crystal shawanda,0
Heart Of Gold,Kelly Llorenna,2002,0,Dance,English,heart of gold - kelly llorenna,0
When You're Smiling (2018),Michael Bublé,2018,0,Jazz,English,when you're smiling (2018) - michael bublé,0
It Only Takes a Minute,Take That,1992,0,"Dance,80s,Pop,Teen pop",English,it only takes a minute - take that,0
Young Girl,Gary Puckett & The Union Gap,1968,0,"Rock 'n Roll,Oldies",English,young girl - gary puckett & the union gap,0
Love You Like A Love Song,Cats On Trees,2014,0,Pop,English,love you like a love song - cats on trees,0
His Kind of Money (My Kind Of Love),Eric Church,2008,0,"Country,Rock",English,his kind of money (my kind of love) - eric church,0
Teddy Picker,Arctic Monkeys,2007,0,"Rock,Alternative,Punk/Grunge",English,teddy picker - arctic monkeys,0
She Used to Be Mine,Waitress,2016,0,Musical,English,she used to be mine - waitress,0
Always on My Mind,Julio Iglesias,2006,0,Love,English,always on my mind - julio iglesias,0
These Words,Natasha Bedingfield,2004,0,"R&B,Pop",English,these words - natasha bedingfield,0
Do You Hear What I Hear?,Martina McBride,1998,0,"Christmas,Pop",English,do you hear what i hear? - martina mcbride,0
I Will Never Forget You,Danielle Bradbery,2013,0,Country,English,i will never forget you - danielle bradbery,0
Millionaire,Kelis,2003,0,"Electro,80s,Rap",English,millionaire - kelis,0
Heart And Soul,Huey Lewis & The News,1983,0,"Rock,Pop,80s",English,heart and soul - huey lewis & the news,0
Working Class Hero,John Lennon,1970,0,Folk,English,working class hero - john lennon,0
Let's Stay Together,Michael McDonald,1997,0,"Soul,Jazz,Funk,Love,Duet",English,let's stay together - michael mcdonald,0
Morning Person,Shrek (musical),2008,0,"Musical,Pop",English,morning person - shrek (musical),0
Bohemian Rhapsody,The Muppets,2009,0,"Humour,Rock",English,bohemian rhapsody - the muppets,0
Help Me Lose My Mind,Disclosure,2013,0,"Electro,Dance",English,help me lose my mind - disclosure,0
Sleeping With A Friend,Neon Trees,2014,0,"Pop,Rock,80s",English,sleeping with a friend - neon trees,0
Another Day,Jamie Lidell,2008,0,"Soul,Pop",English,another day - jamie lidell,0
The Jump Off (clean),Lil' Kim,2003,0,Rap,English,the jump off (clean) - lil' kim,0
The Recluse,Plan B,2010,0,"Soul,Pop",English,the recluse - plan b,0
Buried Alive,Logic,2014,0,Rap,English,buried alive - logic,0
Endlessly,Duffy,2010,0,Soul,English,endlessly - duffy,0
Best Part Of Me,Ed Sheeran,2019,0,"Pop,Folk,Duet",English,best part of me - ed sheeran,0
We're All Alone,Boz Scaggs,1976,0,Pop,English,we're all alone - boz scaggs,0
Shower Me with Your Love,Surface,1988,0,"Love,Soul",English,shower me with your love - surface,0
Wagon Wheel (Live at 3Arena),Nathan Carter,2017,0,"Celtic,Country,Pop",English,wagon wheel (live at 3arena) - nathan carter,0
Talkin' Song Repair Blues,Alan Jackson,2005,0,Country,English,talkin' song repair blues - alan jackson,0
Hold It Against Me,Britney Spears,2011,0,"Dance,Pop",English,hold it against me - britney spears,0
I Only Wanna Be With You,Bay City Rollers,1976,0,"Rock,Pop,Rock 'n Roll",English,i only wanna be with you - bay city rollers,0
Amnesia,5 Seconds of Summer,2014,0,"Teen pop,Pop,Rock",English,amnesia - 5 seconds of summer,0
My Baby Left Me (Live),Elvis Presley,1974,0,"Rock,Pop",English,my baby left me (live) - elvis presley,0
"O Come, O Come, Emmanuel",Christmas Carol,1947,0,"Christmas,Traditionnal",English,"o come, o come, emmanuel - christmas carol",0
What More Can I Do?,Jack Savoretti,2019,0,"Pop,Soft rock",English,what more can i do? - jack savoretti,0
Jingle Bells,Crazy Frog,2005,0,"Christmas,Dance",English,jingle bells - crazy frog,0
I Could Never Love You Enough,Brian McComas,2002,0,"Country,Rock",English,i could never love you enough - brian mccomas,0
Reload,Sebastian Ingrosso,2012,0,"Dance,Electro",English,reload - sebastian ingrosso,0
Latino Medley,De Toppers,2007,0,"Pop,Latin","English,Spanish",latino medley - de toppers,0
Cash Machine,Hard-Fi,2005,0,Rock,English,cash machine - hard-fi,0
Let Your Love Flow,Dana Winner,2001,0,Pop,English,let your love flow - dana winner,0
What Now,Rihanna,2012,0,"Pop,Electro",English,what now - rihanna,0
Lights Out,P.O.D. (Payable On Death),2006,0,"Hard/Metal,Rock",English,lights out - p.o.d. (payable on death),0
Juanita,Nick MacKenzie,1974,0,"Pop,Latin",English,juanita - nick mackenzie,0
Ooh La La,Rod Stewart,1998,0,"Folk,Pop,Rock,Celtic",English,ooh la la - rod stewart,0
I Knew The Bride,Dave Edmunds,1977,0,"Rock,Rock 'n Roll",English,i knew the bride - dave edmunds,0
If I Loved You,Carousel,1943,0,"Musical,Oldies",English,if i loved you - carousel,0
Won't Forget These Days,Fury In The Slaughterhouse,1990,0,"Rock,Pop",English,won't forget these days - fury in the slaughterhouse,0
I Have a Dream,Westlife,1999,0,"Pop,R&B,Teen pop",English,i have a dream - westlife,0
Forget Me Not,Lucie Silvas,2005,0,"Soft rock,Pop",English,forget me not - lucie silvas,0
Amore Per Sempre,Nevio Passaro,2007,0,"Pop,Rock","Italian,English",amore per sempre - nevio passaro,0
Castle on the Hill,Lee Matthews,2017,0,"Country,Pop",English,castle on the hill - lee matthews,0
Breaking Up Is Hard To Do (Slow Version),Neil Sedaka,1975,0,"Pop,Love,Jazz,Oldies",English,breaking up is hard to do (slow version) - neil sedaka,0
I Do,Colbie Caillat,2011,0,"Pop,Folk",English,i do - colbie caillat,0
Whatever You Need,Tina Turner,2000,0,"Rock,Soul",English,whatever you need - tina turner,0
Wake Up Older,Julie Roberts,2005,0,"Soft rock,Country",English,wake up older - julie roberts,0
Souls,Rick Springfield,1983,0,"80s,Rock,Pop",English,souls - rick springfield,0
Hungry,Dave Navarro,2001,0,"Rock,Hard/Metal",English,hungry - dave navarro,0
Dance Away,Roxy Music,1979,0,"Soft rock,80s,Disco,Latin",English,dance away - roxy music,0
I Know What Love Is,Céline Dion,2000,0,Pop,English,i know what love is - céline dion,0
To Hell With The Devil,Stryper,1986,0,"Hard/Metal,Christian",English,to hell with the devil - stryper,0
The Spark,Afrojack,2013,0,"Pop,Dance",English,the spark - afrojack,0
As Far As It Goes,George Strait,2003,0,Country,English,as far as it goes - george strait,0
Walkin' The Floor Over Me,Alan Jackson,1991,0,Country,English,walkin' the floor over me - alan jackson,0
"Lonesome, On'ry and Mean",Waylon Jennings,1973,0,Country,English,"lonesome, on'ry and mean - waylon jennings",0
I Wanna Be Down,Brandy,1994,0,"R&B,Pop",English,i wanna be down - brandy,0
The Show Must Go On,Céline Dion,2016,0,"Pop,Rock",English,the show must go on - céline dion,0
A Change Is Gonna Come,Greta Van Fleet,2017,0,"Rock,Blues",English,a change is gonna come - greta van fleet,0
When You Tell Me That You Love Me,Westlife,2005,0,"Love,Duet",English,when you tell me that you love me - westlife,0
Gone Gone Gone,Robert Mizzell,2016,0,Country,English,gone gone gone - robert mizzell,0
Looking For Space,John Denver,1975,0,"Folk,Soft rock,Country",English,looking for space - john denver,0
Midnight Sun,Garth Brooks,2008,0,Country,English,midnight sun - garth brooks,0
Ugly Lights,Miranda Lambert,2016,0,"Country,Rock",English,ugly lights - miranda lambert,0
Nancy Mulligan,Ed Sheeran,2017,0,"Celtic,Folk",English,nancy mulligan - ed sheeran,0
Survivor,Destiny's Child,2001,0,"R&B,Pop",English,survivor - destiny's child,0
Don't Save It All for Christmas Day,Céline Dion,1998,0,"Christmas,Pop",English,don't save it all for christmas day - céline dion,0
S.O.S.,Avicii,2019,0,Pop,English,s.o.s. - avicii,0
Love Me Tender (Live),Elvis Presley,1972,0,"Love,Oldies",English,love me tender (live) - elvis presley,0
Brazen (Weep),Skunk Anansie,1996,0,"Rock,Alternative",English,brazen (weep) - skunk anansie,0
Thank You,Meghan Trainor,2016,0,"Pop,R&B",English,thank you - meghan trainor,0
On an Evening in Roma (Sott'er Celo de Roma),Michael Bublé,2016,0,"Pop,Jazz","English,Italian",on an evening in roma (sott'er celo de roma) - michael bublé,0
Sunday Morning After,Amanda Marshall,2002,0,Pop,English,sunday morning after - amanda marshall,0
Shackles (Praise You),Mary Mary,1999,0,R&B,English,shackles (praise you) - mary mary,0
I Love the Way You Love Me,John Michael Montgomery,1993,0,"Country,Love",English,i love the way you love me - john michael montgomery,0
Check on It,Beyoncé,2005,0,"R&B,Rap,Duet",English,check on it - beyoncé,0
Brown Eyed Woman,Bill Medley,1968,0,"Pop,Soft rock",English,brown eyed woman - bill medley,0
Stillness of Heart,Lenny Kravitz,2001,0,Rock,English,stillness of heart - lenny kravitz,0
What A Friend We Have In Jesus,Alan Jackson,2006,0,"Country,Christian",English,what a friend we have in jesus - alan jackson,0
Five More Minutes,Scotty McCreery,2017,0,Country,English,five more minutes - scotty mccreery,0
Waka Waka (This Time For Africa),Shakira,2010,0,"Pop,Dance,World/Folk",English,waka waka (this time for africa) - shakira,0
Ice Box (clean),Omarion,2007,0,"R&B,Teen pop",English,ice box (clean) - omarion,0
Sock It 2 Me,Missy Elliott,1997,1,"Rap,R&B",English,sock it 2 me - missy elliott,0
Carol of the Bells,Christmas Carol,1916,0,"Christmas,Traditionnal",English,carol of the bells - christmas carol,0
Hey Ma,Cam'ron,2002,0,Rap,English,hey ma - cam'ron,0
Blue Eyes,Elton John,1982,0,Soft rock,English,blue eyes - elton john,0
Goodbyes,Post Malone,2019,1,"Rap,Pop,Duet",English,goodbyes - post malone,0
Dive,Steven Curtis Chapman,2003,0,"Pop,Rock,Christian",English,dive - steven curtis chapman,0
Nah Neh Nah,Vaya Con Dios,1990,0,"Jazz,Soft rock",English,nah neh nah - vaya con dios,0
Kumbaya,1930s Standards,1931,0,"Christian,Oldies",English,kumbaya - 1930s standards,0
Little Sister,Ry Cooder,1979,0,"Blues,Rock",English,little sister - ry cooder,0
Glad He's Gone,Tove Lo,2019,0,"Pop,Electro",English,glad he's gone - tove lo,0
Rock n' Roll Party In The Streets,Axe,1982,0,"Hard/Metal,Rock",English,rock n' roll party in the streets - axe,0
So Gone,Buddy Jewell,2005,0,"Country,Soft rock",English,so gone - buddy jewell,0
Deep Inside,Mary J. Blige,1999,0,"Soul,R&B",English,deep inside - mary j. blige,0
Staying Power,Barry White,1999,0,Soul,English,staying power - barry white,0
Would I Lie To You,Whitesnake,1981,0,"Rock,Hard/Metal,Blues",English,would i lie to you - whitesnake,0
Just Like A Woman,Bob Dylan,1966,0,"Pop,Rock",English,just like a woman - bob dylan,0
Still in Love with You,Thin Lizzy,1974,0,"Rock,Hard/Metal,Love",English,still in love with you - thin lizzy,0
Sitting in the Park,Billy Stewart,1965,0,"Soul,Love",English,sitting in the park - billy stewart,0
Hey Little Rich Girl,Amy Winehouse,2006,0,"Soul,Ska",English,hey little rich girl - amy winehouse,0
Let's Fall In Love,Frank Sinatra,1961,0,"Oldies,Jazz",English,let's fall in love - frank sinatra,0
Can't Go to Church,Mitchell Tenpenny,2020,0,"Country,Rock",English,can't go to church - mitchell tenpenny,0
I Want You To Want Me,Dwight Yoakam,2000,0,Country,English,i want you to want me - dwight yoakam,0
It's So Hard,Anouk,1998,0,"Rock,Pop",English,it's so hard - anouk,0
Ain't Nothing 'bout You,Brooks & Dunn,2001,0,Country,English,ain't nothing 'bout you - brooks & dunn,0
There's a Kind of Hush,Mike Denver,2019,0,"Pop,Country",English,there's a kind of hush - mike denver,0
Personality,1940s Standards,1946,0,"Oldies,Jazz",English,personality - 1940s standards,0
Ticket To Ride,Sarah Menescal,2007,0,"Pop,Latin,Jazz",English,ticket to ride - sarah menescal,0
Honey Come Back,Glen Campbell,1970,0,"Country,Love",English,honey come back - glen campbell,0
Hey Girl,Billy Currington,2013,0,Country,English,hey girl - billy currington,0
The Other Woman,Ray Parker Jr.,1982,0,"Pop,Rock",English,the other woman - ray parker jr.,0
Killin' Time,Clint Black,1989,0,Country,English,killin' time - clint black,0
Hush Hush,Pistol Annies,2013,0,Country,English,hush hush - pistol annies,0
Red River,Tom Petty,2014,0,Rock,English,red river - tom petty,0
Zuckerpuppen,Andreas Gabalier,2013,0,Schlager,"English,German",zuckerpuppen - andreas gabalier,0
Free Me,Sia,2017,0,"Pop,Love",English,free me - sia,0
Spacer,Sheila,1979,0,"Disco,Pop",English,spacer - sheila,0
White Christmas,Eric Clapton,2018,0,"Christmas,Blues",English,white christmas - eric clapton,0
Let It Go,Def Leppard,1981,0,Hard/Metal,English,let it go - def leppard,0
I'll Settle For Old Ireland,Derek Ryan,2011,0,"Country,Celtic",English,i'll settle for old ireland - derek ryan,0
Silver Bells,Dean Martin,1966,0,"Christmas,Oldies",English,silver bells - dean martin,0
