Title,Artist,Year,Explicit,Styles,Languages,title_artist,synced
Hang With Me,Robyn,2010,0,"Electro,Pop",English,hang with me - robyn,0
J'ai vu,Niagara,1990,0,French pop,French,j'ai vu - niagara,0
Engel 07,Hubert Kah,1984,0,80s,German,engel 07 - hubert kah,0
Knife,Rockwell,1984,0,"Love,Soul,Soft rock",English,knife - rockwell,0
Stay With Me,Postmodern Jukebox,2014,0,"Jazz,Soul,Pop",English,stay with me - postmodern jukebox,0
You'll Never Stop Me Loving You,Sonia,1989,0,"Pop,80s",English,you'll never stop me loving you - sonia,0
Small Town Summer,Derek Ryan,2018,0,"Country,Rock",English,small town summer - derek ryan,0
"My Neck, My Back",Richard Cheese,2010,1,"Jazz,Humour",English,"my neck, my back - richard cheese",0
Be My Love,Matt Monro,1982,0,"Jazz,Love",English,be my love - matt monro,0
S'il suffisait d'aimer,Céline Dion,1998,0,French pop,French,s'il suffisait d'aimer - céline dion,0
Give It Away,Postmodern Jukebox,2015,0,Jazz,English,give it away - postmodern jukebox,0
La mamma,Charles Aznavour,1963,0,French pop,French,la mamma - charles aznavour,0
Corcovado,Stacey Kent,2005,0,Jazz,English,corcovado - stacey kent,0
Les ballons rouges (Live),Serge Lama,2012,0,French pop,French,les ballons rouges (live) - serge lama,0
Skoal Ring,Gretchen Wilson,2005,0,Country,English,skoal ring - gretchen wilson,0
Lady May,Tyler Childers,2017,0,"Country,Folk",English,lady may - tyler childers,0
Mademoiselle chante le blues,Patricia Kaas,1987,0,French pop,French,mademoiselle chante le blues - patricia kaas,0
Animal,Álvaro Soler,2017,0,"Latin,Pop,Dance",Spanish,animal - álvaro soler,0
Sorrow,Pink Floyd,1987,0,"Rock,Alternative",English,sorrow - pink floyd,0
Sean South of Garryowen,The Wolfe Tones,1972,0,"Celtic,Folk",English,sean south of garryowen - the wolfe tones,0
Where or When,Michael Bublé,2018,0,"Love,Jazz",English,where or when - michael bublé,0
Back to the Start,Michael Schulte,2019,0,Pop,English,back to the start - michael schulte,0
The Reckoning,Halestorm,2015,0,"Rock,Alternative",English,the reckoning - halestorm,0
Ladies In The 90's,Lauren Alaina,2018,0,"Pop,Country",English,ladies in the 90's - lauren alaina,0
Another Lonely Night,Adam Lambert,2015,0,"Pop,Electro",English,another lonely night - adam lambert,0
Io canto,Laura Pausini,2006,0,"Pop,Rock",Italian,io canto - laura pausini,0
All My Life,K-Ci And JoJo,1998,0,"Pop,R&B",English,all my life - k-ci and jojo,0
Endstation Sehnsucht,Fantasy,2013,0,Schlager,German,endstation sehnsucht - fantasy,0
Girls Got Rhythm,AC/DC,1979,0,"Hard/Metal,Rock,Blues",English,girls got rhythm - ac/dc,0
Sara Smile,Rumer,2012,0,Soul,English,sara smile - rumer,0
Help (live Wembley),Tina Turner,2000,0,"Pop,Soft rock,Soul",English,help (live wembley) - tina turner,0
I'll Be Home For Christmas,Kelly Clarkson,2013,0,"Christmas,Pop",English,i'll be home for christmas - kelly clarkson,0
Blessed,Martina McBride,2001,0,Country,English,blessed - martina mcbride,0
Twist And Shout,The Isley Brothers,1962,0,"Rock 'n Roll,Oldies",English,twist and shout - the isley brothers,0
La poupée qui fait non (live at the Roxy),Michel Polnareff,1996,0,French pop,French,la poupée qui fait non (live at the roxy) - michel polnareff,0
The Breakup Song,Jada,2009,0,"R&B,Pop",English,the breakup song - jada,0
Wiggle,Jason Derulo,2014,0,"Rap,Pop",English,wiggle - jason derulo,0
Je ne sais rien,Emmanuel Moire,2013,0,French pop,French,je ne sais rien - emmanuel moire,0
Rock Of Ages,Gospel Singer,2005,0,"Gospel,Christian",English,rock of ages - gospel singer,0
Il Mio Rifugio,Richard Cocciante,1987,0,Pop,Italian,il mio rifugio - richard cocciante,0
I'm Yours / Somewhere Over The Rainbow,Straight No Chaser,2010,0,Pop,English,i'm yours / somewhere over the rainbow - straight no chaser,0
Toxic,Melanie Martinez,2012,0,Folk,English,toxic - melanie martinez,0
Lemon Drop,Pistol Annies,2011,0,Country,English,lemon drop - pistol annies,0
Fred Bear,Ted Nugent,1995,0,"Hard/Metal,Rock",English,fred bear - ted nugent,0
Ça n'arrive qu'aux autres,Michel Polnareff,1971,0,French pop,French,ça n'arrive qu'aux autres - michel polnareff,0
The Last Night of the World,Miss Saigon,1989,0,"Musical,Love,Duet",English,the last night of the world - miss saigon,0
Wonderful Life,Katie Melua,2015,0,"Pop,Folk,Jazz",English,wonderful life - katie melua,0
Song Sung Blue,Neil Diamond,1972,0,"Pop,Soft rock",English,song sung blue - neil diamond,0
What'll I Do,Linda Ronstadt,1983,0,"Jazz,Love",English,what'll i do - linda ronstadt,0
Woolly Bully,Bad Manners,1980,0,"Ska,Rock",English,woolly bully - bad manners,0
Steh auf,Andrea Berg,2019,0,"Schlager,Dance",German,steh auf - andrea berg,0
Et c'est comme si,Julie Piétri,1982,0,"French pop,80s",French,et c'est comme si - julie piétri,0
The Cutter,Echo & The Bunnymen,1983,0,"Alternative,Rock,Punk/Grunge",English,the cutter - echo & the bunnymen,0
Het Is Altijd Lente In De Ogen Van De Tandarts-Assistente,Peter De Koning,1995,0,Schlager,Dutch,het is altijd lente in de ogen van de tandarts-assistente - peter de koning,0
Manu Chao,Les Wampas,2003,0,"Punk/Grunge,Alternative,Rock,Humour",French,manu chao - les wampas,0
Just My Imagination,The Cranberries,1999,0,"Pop,Rock",English,just my imagination - the cranberries,0
Traces,Classics IV,1969,0,Pop,English,traces - classics iv,0
God Gave Rock & Roll To You,Kiss,1991,0,Rock,English,god gave rock & roll to you - kiss,0
Don't Call This Love,Leon Jackson,2008,0,"Love,Pop,Soft rock",English,don't call this love - leon jackson,0
Les flamandes,Jacques Brel,1958,0,French pop,French,les flamandes - jacques brel,0
Je m'appelle Bagdad,Tina Arena,2005,0,"French pop,Oriental",French,je m'appelle bagdad - tina arena,0
Those Lazy-Hazy-Crazy Days Of Summer,Nat King Cole,1963,0,"Oldies,Jazz",English,those lazy-hazy-crazy days of summer - nat king cole,0
A Million To One,Jimmy Charles,1961,0,Oldies,English,a million to one - jimmy charles,0
Isn't She,Carolina Rain,2007,0,Country,English,isn't she - carolina rain,0
The Model,Kraftwerk,1978,0,"Electro,80s",English,the model - kraftwerk,0
Never Be the Same,Christopher Cross,1980,0,Pop,English,never be the same - christopher cross,0
Ramblin' Gamblin' Man,Bob Seger,1968,0,Rock,English,ramblin' gamblin' man - bob seger,0
Angels Among Us,Alabama,1993,0,"Love,Country",English,angels among us - alabama,0
Lieblingsmensch,Namika,2015,0,"Pop,Folk,Love",German,lieblingsmensch - namika,0
A Little Past Little Rock,Lee Ann Womack,1998,0,Country,English,a little past little rock - lee ann womack,0
Unbroken Ground,Gary Nichols,2006,0,Country,English,unbroken ground - gary nichols,0
Domination,Pantera,1992,0,Hard/Metal,English,domination - pantera,0
Love Is A Losing Game,Sam Smith,2014,0,Pop,English,love is a losing game - sam smith,0
Silver Wings,Merle Haggard,1969,0,"Country,Folk",English,silver wings - merle haggard,0
The Birth Of The Blues,Sammy Davis Jr.,1955,0,"Jazz,Blues",English,the birth of the blues - sammy davis jr.,0
Footsteps,Steve Lawrence,1960,0,"Love,Pop,Oldies",English,footsteps - steve lawrence,0
Aie confiance,We Love Disney,2014,0,"French pop,Kids",French,aie confiance - we love disney,0
Ohne Dich (schlaf' ich heut' nacht nicht ein),Münchener Freiheit,1985,0,"80s,Schlager",German,ohne dich (schlaf' ich heut' nacht nicht ein) - münchener freiheit,0
Hold On,Michael Bublé,2009,0,"Love,Pop",English,hold on - michael bublé,0
Little Deuce Coupe,The Beach Boys,1963,0,Rock,English,little deuce coupe - the beach boys,0
Neil Diamond Medley,Mike Denver,2017,0,Country,English,neil diamond medley - mike denver,0
Wake Up America!,Miley Cyrus,2008,0,"Teen pop,Rock",English,wake up america! - miley cyrus,0
Je ne suis qu'une chanson,Bruno Pelletier,1997,0,French pop,French,je ne suis qu'une chanson - bruno pelletier,0
Perfect,The Overtones,2012,0,"Pop,Oldies,Rock 'n Roll",English,perfect - the overtones,0
Sun Of Jamaica,Goombay Dance Band,1979,0,Disco,English,sun of jamaica - goombay dance band,0
Chiquita,Frédéric François,1997,0,"French pop,Latin",French,chiquita - frédéric françois,0
Unsere Lieder,Adel Tawil,2015,0,"Schlager,Rock",German,unsere lieder - adel tawil,0
Sit On My Face,"Wheeler Walker, Jr.",2016,1,"Humour,Country",English,"sit on my face - wheeler walker, jr.",0
Alles Gute,Badesalz,1991,0,"Schlager,Humour",German,alles gute - badesalz,0
Adagio,Lara Fabian,1999,0,Pop,English,adagio - lara fabian,0
You Are the Reason,Calum Scott,2017,0,Love,English,you are the reason - calum scott,0
Damn Thing,Pistol Annies,2013,0,Country,English,damn thing - pistol annies,0
Juicy,The Notorious B.I.G.,1994,1,"Rap,R&B",English,juicy - the notorious b.i.g.,0
Feels So Good (Show Me Your Love),Lina Santiago,1996,0,"Dance,Pop",English,feels so good (show me your love) - lina santiago,0
Fly,Nicki Minaj,2011,0,"R&B,Rap",English,fly - nicki minaj,0
Une belle histoire,Yuri Buenaventura,1996,0,"Latin,Jazz,French pop",French,une belle histoire - yuri buenaventura,0
In Real Life,Demi Lovato,2011,0,"Pop,Teen pop",English,in real life - demi lovato,0
Llego A Mi Medianoche,Jazzy Christmas,1849,0,"Christmas,Jazz,Traditionnal",Spanish,llego a mi medianoche - jazzy christmas,0
See You In September,The Happenings,1966,0,Pop,English,see you in september - the happenings,0
Too Gone Too Long,Randy Travis,1987,0,Country,English,too gone too long - randy travis,0
Uptown,The Crystals,1977,0,"Pop,Oldies",English,uptown - the crystals,0
Another Night,Jason Donovan,1986,0,"Pop,80s",English,another night - jason donovan,0
Somewhere In My Broken Heart,Billy Dean,1990,0,"Folk,Love,Country",English,somewhere in my broken heart - billy dean,0
When the Sun Goes Down,Arctic Monkeys,2006,1,"Rock,Alternative",English,when the sun goes down - arctic monkeys,0
Tickets,Maroon 5,2012,1,"Pop,Electro,Rock",English,tickets - maroon 5,0
IJskoud,Nielson,2018,0,"Pop,Electro,Schlager",Dutch,ijskoud - nielson,0
"Elle danse, Marie",François Valéry,1983,0,"French pop,80s",French,"elle danse, marie - françois valéry",0
What Can I Do,The Corrs,1998,0,"Pop,Love",English,what can i do - the corrs,0
I Saw Mommy Kissing Santa Claus (Woman voice),1950s Standards,1952,0,Christmas,English,i saw mommy kissing santa claus (woman voice) - 1950s standards,0
Landslide,Dixie Chicks,2002,0,Country,English,landslide - dixie chicks,0
Hello Kitty,Avril Lavigne,2014,0,"Teen pop,Pop,Electro",English,hello kitty - avril lavigne,0
Adieu et bonne chance,Alain Morisod,1984,0,French pop,French,adieu et bonne chance - alain morisod,0
Call Me Maybe,Postmodern Jukebox,2014,0,"Pop,Jazz",English,call me maybe - postmodern jukebox,0
L'ami Caouette,Serge Gainsbourg,1975,0,"French pop,Humour",French,l'ami caouette - serge gainsbourg,0
Running Up That Hill,Kate Bush,1985,0,"80s,Rock",English,running up that hill - kate bush,0
Hey Hey,Dennis Ferrer,2009,0,"Electro,Dance",English,hey hey - dennis ferrer,0
If I Could Tell Her,Dear Evan Hansen,2017,0,"Musical,Pop",English,if i could tell her - dear evan hansen,0
Promis,Emmanuel Moire,2009,0,French pop,French,promis - emmanuel moire,0
I Always Get Lucky With You,George Jones,1983,0,Country,English,i always get lucky with you - george jones,0
Running,No Doubt,2002,0,Rock,English,running - no doubt,0
Eat You Alive,Limp Bizkit,2003,0,"Hard/Metal,Rock",English,eat you alive - limp bizkit,0
Let It Go,Zac Brown Band,2010,0,Country,English,let it go - zac brown band,0
Ja,Silbermond,2012,0,"Pop,Rock",German,ja - silbermond,0
Ma liste de Noël,Ginette Reno,2000,0,"Christmas,French pop",French,ma liste de noël - ginette reno,0
Twenty Five To Midnight,Sting,1996,0,Rock,English,twenty five to midnight - sting,0
Silent Night,Children's Chorus,1818,0,"Christmas,Christian,Traditionnal,Kids,Jazz",English,silent night - children's chorus,0
Shiftwork,Kenny Chesney,2007,0,"Country,Duet",English,shiftwork - kenny chesney,0
A mon fils,Joe Dassin,1982,0,French pop,French,a mon fils - joe dassin,0
Oh Boy,Mud,1975,0,Rock,English,oh boy - mud,0
We Danced,Brad Paisley,1999,0,Country,English,we danced - brad paisley,0
Lady Stardust,David Bowie,1972,0,Rock,English,lady stardust - david bowie,0
Frosty the Snowman,Ella Fitzgerald,1960,0,"Pop,Christmas",English,frosty the snowman - ella fitzgerald,0
Stay The Night (Acoustic),Zedd,2013,0,Pop,English,stay the night (acoustic) - zedd,0
Diggy Liggy Lo,Doug Kershaw,1969,0,Country,English,diggy liggy lo - doug kershaw,0
Somewhere on a Beach,Dierks Bentley,2016,0,"Country,Pop",English,somewhere on a beach - dierks bentley,0
I Love Music,Rozalla,1993,0,Pop,English,i love music - rozalla,0
Le droit de rêver,Tal,2012,0,"French pop,R&B",French,le droit de rêver - tal,0
You Make Loving Fun,Fleetwood Mac,1977,0,Rock,English,you make loving fun - fleetwood mac,0
Fernande,Georges Brassens,1972,0,French pop,French,fernande - georges brassens,0
Tsunami (Jump),DVBBS,2013,0,"Electro,Dance",English,tsunami (jump) - dvbbs,0
Lie When I Drink,Dale Watson,2013,0,Country,English,lie when i drink - dale watson,0
Everybody Hurts,R.E.M.,1993,0,"Pop,Rock,Alternative,Love",English,everybody hurts - r.e.m.,0
Pas toi,Jean-Jacques Goldman,1986,0,French pop,French,pas toi - jean-jacques goldman,0
Wild Horses,Susan Boyle,2009,0,Soft rock,English,wild horses - susan boyle,0
Home,Chris Daughtry,2006,0,"Rock,Pop",English,home - chris daughtry,0
Indélébile,Christophe Willem,2011,0,"French pop,Electro,Duet",French,indélébile - christophe willem,0
Back It Up,Prince Royce,2015,0,"Pop,R&B,Electro","Spanish,English",back it up - prince royce,0
Ghetto Love,Da Brat,1997,0,"R&B,Rap",English,ghetto love - da brat,0
La solitude ça n'existe pas,Gilbert Bécaud,1970,0,French pop,French,la solitude ça n'existe pas - gilbert bécaud,0
You Must Have Been A Beautiful Baby,1930s Standards,1938,0,"Oldies,Jazz",English,you must have been a beautiful baby - 1930s standards,0
Viens chez moi j'habite chez une copine,Renaud,1980,0,French pop,French,viens chez moi j'habite chez une copine - renaud,0
Bliss,Muse,2001,0,"Rock,Alternative",English,bliss - muse,0
Perce les nuages,Isabelle Boulay,2002,0,French pop,French,perce les nuages - isabelle boulay,0
"Tonight, Tonight",The Smashing Pumpkins,1996,0,Rock,English,"tonight, tonight - the smashing pumpkins",0
Downtown,J Balvin,2017,0,"Pop,Latin,Duet",Spanish,downtown - j balvin,0
The Thunder Rolls,All That Remains,2017,0,Hard/Metal,English,the thunder rolls - all that remains,0
Best Of Friends,Dave Sheriff,2010,0,Country,English,best of friends - dave sheriff,0
L'art et la manière,Christophe Maé,2007,0,French pop,French,l'art et la manière - christophe maé,0
Wonderful,India Arie,2001,0,"Soul,R&B",English,wonderful - india arie,0
Rock This Country!,Shania Twain,1997,0,"Country,Rock",English,rock this country! - shania twain,0
Johnny Guitar,Peggy Lee,1954,0,"Jazz,Oldies",English,johnny guitar - peggy lee,0
You Took My Heart,Pepper & Piano,2010,0,"Pop,Love",English,you took my heart - pepper & piano,0
If I Ever Fall in Love,Shai,1992,0,R&B,English,if i ever fall in love - shai,0
Lightweight,Demi Lovato,2011,0,Pop,English,lightweight - demi lovato,0
Fallen Angel,Poison,1988,0,"Hard/Metal,Rock",English,fallen angel - poison,0
Made You Miss,Maddie Poppe,2019,0,Pop,English,made you miss - maddie poppe,0
The Trouble With Girls,Scotty McCreery,2011,0,Country,English,the trouble with girls - scotty mccreery,0
Drowning,Chris Young,2019,0,"Country,Love",English,drowning - chris young,0
I've Got You Under My Skin,Seal,2017,0,Jazz,English,i've got you under my skin - seal,0
Better The Devil You Know,Steps,1999,0,"Pop,Dance",English,better the devil you know - steps,0
La fille de l'après-midi,Elodie Frégé,2010,0,French pop,French,la fille de l'après-midi - elodie frégé,0
Good God,Anouk,2007,0,"Rock,Soul",English,good god - anouk,0
SOS,Cher,2018,0,"Pop,Disco",English,sos - cher,0
Niet of nooit geweest,Acda en de Munnik,1998,0,"Schlager,Pop,Soft rock",Dutch,niet of nooit geweest - acda en de munnik,0
Have You Ever Seen the Rain,Willie Nelson,2013,0,"Country,Love,Duet",English,have you ever seen the rain - willie nelson,0
L'indifférence,Gilbert Montagné,2016,0,French pop,French,l'indifférence - gilbert montagné,0
I'll Always Love You,Taylor Dayne,1987,0,"Pop,Love",English,i'll always love you - taylor dayne,0
Brown Eyed Woman,Bill Medley,1968,0,"Pop,Soft rock",English,brown eyed woman - bill medley,0
Gloria,Shadows Of Knight,1966,0,Rock,English,gloria - shadows of knight,0
Das leichteste der Welt,Silbermond,2015,0,"Pop,Soft rock",German,das leichteste der welt - silbermond,0
Tous les chemins,Elisa Tovati,2011,0,French pop,French,tous les chemins - elisa tovati,0
I Can,Blue,2011,0,"Pop,Teen pop",English,i can - blue,0
Passer ma route (Radio edit),Maxime Le Forestier,1994,0,"French pop,Reggae",French,passer ma route (radio edit) - maxime le forestier,0
Les guinguettes,Alain Barrière,1966,0,French pop,French,les guinguettes - alain barrière,0
Carol of the Bells,Christmas Carol,1916,0,"Christmas,Traditionnal",English,carol of the bells - christmas carol,0
Grand Piano,Nicki Minaj,2014,0,Pop,English,grand piano - nicki minaj,0
Je t'aime mon amour,Claudia Jung,1994,0,"Love,Pop",German,je t'aime mon amour - claudia jung,0
Walk On (With the Royal Philharmonic Orchestra),Roy Orbison,2018,0,Pop,English,walk on (with the royal philharmonic orchestra) - roy orbison,0
Smile,Aswad,1990,0,"Reggae,Soul",English,smile - aswad,0
"There's a Fine, Fine Line",Avenue Q,2003,0,"Musical,Humour",English,"there's a fine, fine line - avenue q",0
Ja ich will,Andrea Berg,2017,0,"Schlager,Dance",German,ja ich will - andrea berg,0
Thankful,Josh Groban,2008,0,"Christmas,Soft rock",English,thankful - josh groban,0
Big Hunk O' Love,Elvis Presley,1959,0,"Rock 'n Roll,Oldies",English,big hunk o' love - elvis presley,0
The Jump Off (clean),Lil' Kim,2003,0,Rap,English,the jump off (clean) - lil' kim,0
Sunday Morning After,Amanda Marshall,2002,0,Pop,English,sunday morning after - amanda marshall,0
